|||||||||||||||||||||||||||NSE|NSE
Tata Consultancy Services Ltd.|234552.10|230064.40||28.10|178353.20|116151.04|3728.00|33126.40|357.40|227606.80|76677.70|57962.60|10.17|299311.20|292340.00||12.60|223602.60|146920.41|5408.30|38627.70|411.20|262262.20|118372.90|57198.80|11.90|1191.90|1277.45
Tata Global Beverages Ltd.|21025.00|16980.00||26.30|17246.30|12239.19|3802.30|2999.20|3282.10|39674.90|5193.10|158.30|2.94|19713.00|17943.40||16.10|18142.80|13378.46|1570.60|3098.30|3250.00|40718.80|5506.50|116.30|2.97|97.75|115.95
Tata Motors Ltd.|403903.10|353496.60|68.40||387568.60|286293.90|22216.00|146091.60|116782.80|513273.00|73371.30|64001.80|2.58|516129.70|468657.40|||501553.70|406875.30|6079.00|129714.50|129454.10|550111.10|109005.20|15055.60|3.38|196.83|239.88
Tata Power Co. Ltd.|74445.40|70682.40|18.20|31.00|65057.80|53621.88|2817.80|14657.00|57740.30|189830.50|39317.00|13211.70|3.07|75130.60|68370.30|161.40||66189.20|55155.39|4914.40|19237.90|67651.30|213538.50|35076.20|16087.80|2.82|125.92|101.04
Tata Steel Ltd.|280457.10|247037.40|77.50||228639.40|132948.06|12643.60|68639.60|252392.00|744823.40|67676.50|83692.20|1.52|333383.50|290166.20||253.90|266508.50|147890.53|14364.10|74478.50|281519.90|906913.40|86716.00|83390.00|1.28|602.30|441.45
Tata Teleservices (Maharashtra) Ltd.|22844.00|22000.40|385.30||25868.00|15339.50|0.60|20435.30|15766.40|46995.10|5751.10|6818.60|-6.73|34079.70|22653.70|303.90||33554.50|19594.83|8424.60|21729.60|18565.80|59224.70|4436.80|900.60|-5.26|16.81|12.49
Tech Mahindra Ltd.|45911.00|44783.00|||38483.00|14338.30|593.00|13421.00|7422.00|58442.00|14199.00|14123.00|3.64|51338.00|49585.00|11.00||44371.00|19433.10|1078.00|11889.00|6800.00|60934.00|16773.00|4706.00|2.52|179.55|177.07
Titan Company Ltd.|48152.20|47266.70||32.40|46765.70|37538.19|107.10|11495.90|728.00|21117.90|16282.50|3343.50|11.28|66595.00|64296.90||18.10|67293.60|51704.24|576.70|24208.80|148.70|37650.00|32270.60|10400.60|16.50|213.60|223.40
Triveni Engineering & Inds. Ltd.|24252.40|22403.50|11.30|0.40|25177.40|19745.77|528.40|3974.80|6242.50|25646.80|8455.40|-18.80|3.26|18016.50|17035.20|41.60|2.20|17753.70|14970.11|48.60|1905.00|5338.50|22629.20|8779.80|1669.60|0.55|38.35|16.55
Tulip Telecom Ltd.|19901.40|19642.70|||17367.90|14870.04|250.30|2091.10|13513.10|26230.20|11673.20|1846.00|2.63|23544.30|23487.00||0.00|20764.30|17555.46|37.70|2267.30|16516.70|32684.00|9797.20|3380.80|1.67|157.35|117.55
Uco Bank|105000.40||1.10||94878.50|9482.70|100969.10|30321.80|62638.30|1378082.70|98878.80|103373.10|0.86|123004.70||0.50||113939.30|10584.90|118363.40|37607.80|54746.20|1638896.00|189987.10|82157.70|1.30|96.55|79.65
Ultratech Cement Ltd.|78513.00|70019.10|14.90||67626.50|32518.07|759.90|11380.80|15583.50|83667.80|11312.60|15613.50|3.12|152422.40|132127.10|47.90||139041.30|62539.31|1515.70|28803.40|34301.90|201575.00|27160.30|20139.00|2.91|936.05|1516.50
Union Bank Of India|155567.50|||6.40|134818.30|13083.02|146672.50|52820.10|92153.10|1955094.60|186790.50|116181.70|1.68|185896.20|||3.60|165076.70|20778.74|177109.60|65026.40|133159.70|2367707.00|247259.90|43792.20|1.64|297.90|209.10
Uniphos Enterprises Ltd.|313.30|-1.10|273.60||114.90|4.11|37.50|10.50|742.00|1874.30|37.40|-641.70|1.41|51.50|-0.60|||69.80|2.15|51.50|5.20|2.00|2734.10|9.80|-3.00|1.28|26.35|23.95
Unitech Ltd.|22227.80|18614.50|0.80|6.80|16967.90|10645.55|3037.70|68680.10|31263.50|200782.30|108371.40|-19605.40|2.27|23772.40|20007.40||2.80|18712.00|11934.20|3531.90|81838.00|38800.40|228577.80|120364.00|-3659.80|1.14|32.65|22.05
United Spirits Ltd.|93156.70|48639.60|8.10||91028.30|30481.64|112.50|10394.70|24290.90|94700.40|20638.90|10924.70|3.47|129699.60|63199.70|377.30||128675.90|39671.21|473.30|13454.80|23305.70|102075.70|22854.00|4877.70|2.63|983.90|686.35
Vedanta Ltd.|57849.70|51924.70|1.20||37978.50|18931.08|4269.40|7050.50|19161.90|122056.20|31038.00|20042.70|5.42|84079.10|72739.70|6.50||49872.40|21463.03|5121.70|11707.00|9680.10|142076.90|21644.20|29611.00|2.18|283.95|191.65
Videocon Industries Ltd.|147189.20|136820.60|35.80||139953.50|101061.55|285.90|9109.10|70278.50|229143.30|60594.20|-4937.30|0.70|130257.80|118509.30|338.90||124999.10|87980.74|586.00|23886.80|108970.80|320366.40|54539.90|-51655.60|0.53|202.85|171.05
Vijaya Bank|60674.60||1.90|4.50|55601.60|5770.07|57981.20|26381.80|19385.70|702070.80|67248.30|19450.70|0.77|63935.90||1.20|2.70|58697.70|7933.77|60990.30|16979.10|20253.70|820134.00|65045.60|34421.30|1.13|70.65|58.20
Voltas Ltd.|46492.80|44938.20|289.00|5.90|43759.30|35714.98|516.50|18222.90|0.00|31642.70|23507.40|2908.30|5.87|52993.20|51450.40|458.30|7.30|50718.30|41461.48|587.50|21407.50|0.00|38711.80|30453.70|86.60|4.75|158.90|104.70
Welspun Corp Ltd.|69785.00|66096.70||45.50|60459.80|51643.58|567.00|16603.40|18489.70|68273.90|30407.00|-1855.90|2.03|66415.40|62535.40||2020.40|64827.20|49984.69|782.50|20333.20|25245.80|83097.60|28975.60|9792.10|1.39|174.15|118.50
Wipro Ltd.|239206.00|228863.00|||191336.00|113340.50|8304.00|48742.00|17747.00|305674.00|137567.00|44774.00|5.87|271409.00|262627.00|||223288.00|150707.90|6418.00|50879.00|19687.00|344350.00|154253.00|37112.00|5.53|423.15|399.90
Yes Bank Ltd.|29508.60|||5.90|24731.20|2435.82|29018.10|15677.20|41197.80|363825.10|31411.90|17291.80|2.82|47190.20|||4.40|39918.80|3283.22|47044.90|23117.90|60979.10|590069.80|44987.10|75189.00|2.83|318.35|339.40
Zee Entertainment Enterprises Ltd.|14464.80|12689.70||77.40|8503.90|4918.75|980.10|3705.90|1175.70|36336.10|12676.60|6227.80|4.13|22540.00|21645.00||79.00|17570.00|10206.90|829.00|4107.00|11.00|36243.00|19194.00|3450.00|4.16|133.05|146.80
